#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:twin" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:twin" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:twin" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:twin" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:twin">
#                    <taxonset id="TaxonSet.twin" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:twin" name="distribution" x="@popSize.t:twin">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:twin" name="distribution">
#            <parameter id="ucldStdev.c:twin" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@twin" id="treeLikelihood.twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:twin">
#            <siteModel id="SiteModel.s:twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:twin" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:twin" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:twin" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:twin">
#                <LogNormal S="@ucldStdev.c:twin" id="LogNormalDistributionModel.c:twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:twin" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant
4462000	-5184.221696329597	-5183.651037437662	-0.570658891934404	-5183.651037437662	1.2230584301695517	0.04121356669339505	0.9938997620945857	0.0029813669005093447	0.05429303584320409	0.8095767981488677	-2.1632979600463664
4463000	-5182.532712592189	-5182.568747320747	0.036034728558965945	-5182.568747320747	0.9213260283200237	0.019447402904659152	0.9885984178500382	3.753998989992039E-4	0.019447537292175073	0.2328808304815576	-3.2053687615965143
4464000	-5178.696135732497	-5179.070901245637	0.37476551314045226	-5179.070901245637	0.8701130845529398	0.10025930048387738	1.0381759026439223	0.006043947917028161	0.07310627737227943	0.27118507546357234	-1.7476811387583042
4465000	-5181.102814582222	-5181.244013371204	0.14119878898238744	-5181.244013371204	0.8601222418914638	0.2967294358993599	1.1840548951177003	0.196555227029877	0.4225836930747826	0.40276339140218065	-0.57168367672782
4466000	-5180.769732738869	-5180.557071725613	-0.21266101325539005	-5180.557071725613	0.8668104339291295	0.32018251417478055	1.0284774700212254	0.09565889588596083	0.3399964439670441	0.40276339140218065	-0.8291090715351856
4467000	-5182.542638334317	-5181.324060497899	-1.2185778364178141	-5181.324060497899	0.9338140472874104	0.166290387245032	0.9059131949206816	0.010783116795085373	0.11498922128332169	0.25940665312512945	-2.979576347989574
4468000	-5178.492455072857	-5176.904560348974	-1.5878947238838859	-5176.904560348974	1.1936698922430355	0.2011402968937369	0.8029435033470408	0.031204043171391138	0.20056326517918271	0.6957800921035858	-2.183403523073789
4469000	-5180.730149040435	-5178.24294731886	-2.4872017215750537	-5178.24294731886	0.7538203712285936	0.31002591920070194	1.138951423705476	0.11184257050017221	0.31105975216062215	0.9642810422716529	-2.272052294030846
4470000	-5176.192055308825	-5174.977742836246	-1.214312472578687	-5174.977742836246	0.7771847548311215	0.31002591920070194	1.0532091497576108	0.07482938426976195	0.2878646759232845	0.25644129379348124	-2.3236460704667223
4471000	-5177.229759883801	-5176.210916029107	-1.0188438546947713	-5176.210916029107	0.7547852639420944	0.386318218579857	1.0276757022779093	0.14087946798274956	0.39140855102536526	0.3693725483807735	-1.4622105646965502
4472000	-5183.19024141949	-5181.643582693697	-1.5466587257935818	-5181.643582693697	0.8926402078273622	0.386318218579857	0.9853526967883223	0.06959750563554616	0.2767642480291411	0.4302948170488798	-1.837360591923502
4473000	-5177.437534239729	-5175.524924697516	-1.912609542212594	-5175.524924697516	1.0117514460621206	0.3636161537478788	0.8779809470442609	0.07316215039186244	0.3312810741988609	0.48265263575515793	-2.1758128797309495
4474000	-5178.300219138762	-5175.7486781948655	-2.5515409438964336	-5175.7486781948655	1.0517962274690875	0.3125067132734471	0.9019225918565216	0.04956821633661344	0.24298352780689156	0.2707950670284718	-3.596246646002892
4475000	-5179.465124919371	-5176.340977174524	-3.124147744847903	-5176.340977174524	1.2244359136420042	0.34362830719294296	0.7853881791956573	0.08582415287031075	0.31449650678290697	0.9906010853682587	-2.7467044829260696
4476000	-5179.229419927937	-5177.206489851453	-2.022930076483667	-5177.206489851453	0.9569552897324362	0.3068256004478902	0.882466040716	0.04513332068309745	0.24574030770657707	0.6957783675361664	-2.1472895502016476
4477000	-5179.96050094399	-5179.159262003102	-0.8012389408877392	-5179.159262003102	0.9394510764629531	0.1967974829453206	0.8917814094158968	0.03840138213295155	0.2141051088921898	0.4621098086728761	-1.8273998113059866
4478000	-5175.986390709019	-5174.560640241762	-1.425750467258053	-5174.560640241762	1.0216267743249514	0.3377665969293516	0.9234689325869454	0.10703098046670873	0.33321433571569653	0.6448698761552366	-1.5008407681203622
4479000	-5177.673647193085	-5177.446959048105	-0.22668814498016962	-5177.446959048105	0.727445320602071	0.25824533088648066	1.1244914726198167	0.10911939647703278	0.3390370672564839	0.3634952050468838	-1.20687837503904
4480000	-5180.483508555638	-5178.699374100825	-1.7841344548135025	-5178.699374100825	1.0607526977134756	0.34817536055861853	0.8303657998297922	0.050633143299667234	0.23832765973575967	0.7055948032965074	-1.7280032946378063
4481000	-5177.580887172258	-5177.102229549213	-0.4786576230457112	-5177.102229549213	0.8822740377646411	0.19722393491942655	0.9397928055786223	0.026351303105812365	0.1676695670484086	0.48169525763023485	-1.461196121862006
4482000	-5180.247208742205	-5177.050910387968	-3.196298354237088	-5177.050910387968	0.9855167519791724	0.39894001793496014	0.9278728927561667	0.211407506864567	0.4352921997655005	0.19368226183303502	-4.237400116770695
4483000	-5175.974488875491	-5175.130317858565	-0.844171016926178	-5175.130317858565	0.8427488068064396	0.3265614256366332	1.0730121268743253	0.13197247457985373	0.3262637839412292	0.2797190855636515	-1.799397166164136
4484000	-5178.253874682822	-5176.942134360341	-1.3117403224813997	-5176.942134360341	0.9614089137735962	0.35005317447056966	0.9277542218634656	0.12222680098059104	0.3625980800121897	0.4563908112535223	-1.6839073839653418
4485000	-5182.756027673186	-5178.291429856301	-4.4645978168850275	-5178.291429856301	1.0643178680112393	0.24823687167201822	0.9043733945750035	0.05526685134318102	0.25857677379362365	1.5998321103470352	-4.0073052477980236
4486000	-5182.532469215986	-5180.649231431494	-1.8832377844921875	-5180.649231431494	0.6604809081654941	0.22802948864313832	1.2267522044002968	0.04757956991269812	0.19735768907905818	1.0027790373435452	-1.9850733406896555
4487000	-5177.681232698561	-5176.0946510866725	-1.5865816118880818	-5176.0946510866725	0.8655626229346954	0.34256867965078835	1.1054760814802853	0.15694260315419048	0.36709117468450486	0.7501757009689546	-1.4913393425467185
4488000	-5178.523659455389	-5178.210392145013	-0.3132673103757052	-5178.210392145013	0.8617511278370941	0.4057035940865265	1.0796692511202928	0.21364750265993282	0.3905208832817824	0.35004608171503837	-0.7370727910678234
4489000	-5175.7254331184095	-5175.717871832031	-0.00756128637838982	-5175.717871832031	0.4704379055579381	0.5806856998145227	1.5044042700200169	0.3292139434428744	0.4507751929338116	0.22933557044604058	-0.2309636160637505
4490000	-5180.750904245716	-5177.350205381571	-3.400698864144524	-5177.350205381571	0.5167713159366741	0.7009098737900722	1.445813776083936	0.3911744321250817	0.54148534841954	0.9690037446379496	-1.7815803297809796
4491000	-5177.813987544606	-5176.46128879287	-1.352698751736251	-5176.46128879287	0.44889315549313136	0.9101004957435611	1.57690721994137	0.6948118193144639	0.7405966335243492	0.43949253725063836	0.14378016618389777
4492000	-5178.227022612652	-5176.02875558673	-2.198267025922621	-5176.02875558673	0.47645558931287746	0.8191958166666756	1.601637020628866	0.594772728042061	0.6214747008197091	0.19259545330371342	-1.8132983868844026
4493000	-5176.806965251492	-5175.4044958183495	-1.4024694331428127	-5175.4044958183495	0.4650662728250322	0.88055323424283	1.5640975729114062	0.6594144178984991	0.736007920317823	0.2059363647928322	-0.7566084832830084
4494000	-5178.131646921355	-5176.804021046648	-1.327625874707741	-5176.804021046648	0.6497691040053162	0.6910591008060237	1.438681099207559	0.4734486986979405	0.6245627848590259	0.2497956507439731	-1.0964432300371887
4495000	-5179.1858990216515	-5175.7533440102125	-3.4325550114390806	-5175.7533440102125	0.6227869872230705	0.6307880440787901	1.3608290135750116	0.4399877443195774	0.585196519743494	0.99404073692868	-2.020070322324227
4496000	-5180.868892015298	-5177.2005428071525	-3.668349208145733	-5177.2005428071525	0.6811705800588497	0.7498958213264378	1.2526963486254712	0.6001916801155521	0.7645067182264068	0.7627847242345797	-2.1291519460694976
4497000	-5178.303077566529	-5175.259965802523	-3.0431117640067336	-5175.259965802523	0.6506559628543798	0.7498958213264378	1.2278847837279827	0.6148417829248243	0.822427066998777	0.5781796303717323	-1.7810057499641965
4498000	-5180.313355888015	-5177.010892059785	-3.302463828230294	-5177.010892059785	0.7485101018063421	0.6350758892950682	1.114263161528502	0.29099223326916746	0.6391917679324494	0.6154447974321748	-2.3550653822761
4499000	-5181.704898216973	-5175.124065149923	-6.580833067049766	-5175.124065149923	0.8085483182551214	0.6065045946864333	0.8876465194151264	0.1370479999469449	0.5609266098530957	1.7466468153260564	-4.686333525797098
4500000	-5184.8912887285	-5179.195537101825	-5.695751626674871	-5179.195537101825	1.8564809283760053	0.6978191367664459	0.503380776934743	0.07034961631781088	0.4405229453800472	1.0282615514172908	-4.027404453123428
4501000	-5185.53580619486	-5178.7381566750055	-6.797649519854692	-5178.7381566750055	2.109238898263463	0.7924457362060164	0.5158153860333349	0.07566021936115046	0.44287523458869604	1.2777276423901933	-4.605763871034718
4502000	-5185.5470870378695	-5179.049897871487	-6.497189166382347	-5179.049897871487	2.0175782077063458	0.7924457362060164	0.47001719726118585	0.1616423838619186	0.6552597825992932	1.3016181230439205	-4.286778537943354
4503000	-5181.507097091143	-5178.355971073239	-3.151126017904037	-5178.355971073239	1.0230007029116495	0.5387832630502631	0.9511584469834539	0.11649385110954652	0.42616643657220526	0.40100850205938904	-2.9599352287346723
4504000	-5184.155219474432	-5176.737001513822	-7.418217960609533	-5176.737001513822	1.0850380847873526	0.4647447639704055	0.8622316377233048	0.10401458405124904	0.3765129958845877	2.4874319659389466	-5.663931133223479
4505000	-5178.292178618876	-5179.651472575045	1.3592939561690096	-5179.651472575045	0.9023192905842039	0.016427122399225263	0.9931047185999801	2.5427899306350765E-4	0.01597692277440198	0.48736588041888784	-1.2292360296862426
4506000	-5176.135230708124	-5176.328886570475	0.19365586235116908	-5176.328886570475	0.7381977452878454	0.28702626433721246	1.1669882556885616	0.1180716967098343	0.2963049053845981	0.329742616640454	-0.7599780207705096
4507000	-5179.1089407134305	-5176.541462765917	-2.5674779475138783	-5176.541462765917	0.6893933481172205	0.6803950273637367	1.1401870634597586	0.40985446567035744	0.5819785679103134	0.49821730421503047	-1.6809859337606663
4508000	-5180.504125275686	-5177.6536026720305	-2.8505226036556213	-5177.6536026720305	0.7209211077031698	0.6959080474063198	1.1361206827929824	0.4265134434061443	0.6446708138193431	0.5634170713539589	-1.790046886133252
4509000	-5178.720595076343	-5176.792614608508	-1.9279804678342114	-5176.792614608508	0.6960362302408959	0.7187234458331354	1.0538903538799775	0.40732133803073006	0.6026478294816638	0.4815285064505498	-0.9499655653020057
4510000	-5180.631819061579	-5178.2671020171165	-2.3647170444632524	-5178.2671020171165	0.7709016001046968	0.7647755441655076	1.0211218975724419	0.526460901077002	0.6949892367337686	0.5101750408673604	-1.1797334104098187
4511000	-5179.395620051006	-5177.408043650709	-1.987576400296054	-5177.408043650709	0.5416957831159516	0.7647755441655076	1.3157381978355027	0.4894135342213727	0.6280981415297043	0.52797026378853	-0.7683066869243782
4512000	-5177.823637269531	-5175.291203201979	-2.5324340675517947	-5175.291203201979	0.5830531459819646	0.6467491415311082	1.2161925072733777	0.3206447434541596	0.4689427539142158	0.700727300359594	-1.4163101045365967
4513000	-5180.782459113382	-5177.785356635264	-2.997102478118266	-5177.785356635264	0.9670547050216449	0.6235849972859543	0.9844632453078491	0.254444560527845	0.4717037939256855	0.354446914679699	-2.639986083158348
4514000	-5179.662161353422	-5177.2031866166435	-2.458974736777971	-5177.2031866166435	0.7266681167491281	0.757131902468761	1.0611768809540618	0.5890277630171468	0.5528216345840483	0.5068499217142011	-1.3051694853948757
4515000	-5178.727005894429	-5176.822626058663	-1.9043798357654222	-5176.822626058663	0.6774108527830061	0.6760151126823071	1.0998880132245177	0.4948939286493772	0.5251445770855304	0.40643850303834334	-1.2359335903006405
4516000	-5180.579995287872	-5178.696938596882	-1.8830566909904358	-5178.696938596882	0.7433667184940755	0.60347803487853	1.0119479360259183	0.16912249510001992	0.4646655953947924	0.398053881813631	-1.4776511263983636
4517000	-5175.318499770379	-5175.506125478812	0.1876257084324381	-5175.506125478812	0.5798284646608989	0.4900085602564178	1.490695515285854	0.3558175766840221	0.5016793466938716	0.3401972317883068	0.042955914443832066
4518000	-5178.34525131606	-5175.996742534034	-2.3485087820263857	-5175.996742534034	0.4581574858886328	0.6496997786280245	1.6574232548653511	0.4909679469453427	0.549396167233382	0.8544838026705818	-1.0241841775461609
4519000	-5174.677723038179	-5174.981907663478	0.304184625298908	-5174.981907663478	0.6355206957698352	0.5587611209144512	1.5524798799474966	0.2909473173398883	0.41201145929160826	0.24646101017265784	0.07767089475216915
4520000	-5178.50214281846	-5178.446995321994	-0.05514749646580208	-5178.446995321994	0.6155976612926375	0.5405883071124292	1.4020796121782482	0.2665681285634003	0.3854309561587604	0.19747690482792768	-0.5660513484156529
4521000	-5177.765154050781	-5175.848473656181	-1.9166803946000333	-5175.848473656181	0.7872954054105523	0.3183893670623468	1.1036164689063324	0.09031260449621753	0.29522122849359916	0.8534739402387598	-1.7894437138184978
4522000	-5180.912764274603	-5181.117924161637	0.2051598870340947	-5181.117924161637	0.9293782933155986	0.034239353425999014	1.0084578428041695	8.8696620273626E-4	0.029581379268781745	0.7597752744086923	-1.5545844016474153
4523000	-5183.828313211871	-5184.693103795104	0.8647905832332698	-5184.693103795104	0.7958228926223159	0.06784303677877628	0.9596505411559669	0.0068577184055367045	0.08217653150478378	0.5513784778062873	-0.8127329174406513
4524000	-5178.787546297474	-5182.047567913072	3.2600216155980286	-5182.047567913072	0.8796277812201063	4.3883382778613794E-4	1.0002351596371244	8.064094574618727E-8	2.839281091865647E-4	0.3078361308255172	-1.497651440829926
4525000	-5179.049826329771	-5182.31218141123	3.2623550814586535	-5182.31218141123	1.046945332373162	8.930201943764243E-6	1.000004411475328	9.605245724227256E-11	9.80060281027426E-6	0.934037690904446	-2.179605983267743
4526000	-5177.567766081684	-5180.375404251938	2.8076381702536235	-5180.375404251938	0.9378386106587454	0.0012860839766922218	0.999060273114155	1.622587365693837E-6	0.0012742609600970294	0.45980802208035054	-1.0515360803569407
4527000	-5181.700942117262	-5181.842344216574	0.14140209931239411	-5181.842344216574	0.8319255457406122	0.007449298970399641	1.0010976272835788	3.752038719614117E-5	0.006106663358815318	0.9747848408092313	-2.1415252546617505
4528000	-5184.096962020646	-5183.895740127485	-0.20122189316136918	-5183.895740127485	1.0182667428598149	0.06645761293640917	1.0019959827535683	0.0032065509310457156	0.056463412895101775	0.7118973514165321	-1.6363600030028844
4529000	-5178.7498139238505	-5178.604612864276	-0.14520105957449786	-5178.604612864276	0.8636538791566143	0.2562374055680578	1.0981686491634126	0.04722112023683322	0.2178499792868231	0.35422986554333663	-1.1600628009581635
4530000	-5183.219531930604	-5184.021334958541	0.8018030279368688	-5184.021334958541	0.7361149847804269	0.0937007461959827	1.071492665279264	0.014030779719620579	0.11473905852475465	0.26980404886022175	-1.3740704375905146
4531000	-5181.714856735867	-5181.995447018657	0.28059028278976894	-5181.995447018657	0.8842574417596046	0.11595069842294556	1.0357443665623778	0.01243312112707389	0.11348475271912344	0.446184133857059	-1.2358938770881296
4532000	-5178.349301236672	-5178.062870352454	-0.2864308842170762	-5178.062870352454	0.9058811119289774	0.19764736129634974	1.0029976266234453	0.020613959387023748	0.15205932564270264	0.4741417735131108	-1.2826785501379065
4533000	-5179.065596090653	-5178.298117660099	-0.7674784305547031	-5178.298117660099	0.8398173376220436	0.3447003815297426	1.182517754440675	0.13702421415852334	0.32015528674484983	0.23508258358874135	-1.824168849947109
4534000	-5177.963776167683	-5178.826135954102	0.8623597864186786	-5178.826135954102	0.5813139153763244	0.282475579285567	1.30914130598227	0.06908851983356683	0.23032154988483275	0.2721955128377223	-0.3023397387035396
4535000	-5178.9418582060625	-5180.647923632986	1.7060654269238298	-5180.647923632986	0.8800404854692973	0.012435097374283327	1.0092007913766028	7.4655420762583E-5	0.00859674381418707	0.3780774193617018	-1.2750141329372258
4536000	-5179.2378454538	-5180.99115518214	1.7533097283392323	-5180.99115518214	0.9711917604376845	0.011752267375695553	1.0035571480404704	2.5023521011938263E-4	0.01578526001422378	0.36627047833409476	-1.2872866089916244
4537000	-5180.90130223058	-5181.743836447742	0.8425342171619049	-5181.743836447742	0.978667063185755	0.0607163789487058	1.0100437733453524	0.0013690955986866676	0.03687376748218597	0.4215828225094446	-1.1731522461275201
4538000	-5178.9074061113015	-5177.968472136571	-0.9389339747306581	-5177.968472136571	0.9984044838771414	0.2937951387845298	0.9524687495095991	0.07400873065897064	0.291509371498098	0.3284585831219091	-1.868013840539648
4539000	-5179.871125517863	-5178.937607388916	-0.9335181289472223	-5178.937607388916	0.7765363453121118	0.22126793319039767	1.0604612663226982	0.05739200012504511	0.23921971486923793	0.7422847428687318	-1.3677145952554939
4540000	-5179.2068133717385	-5176.783344422488	-2.423468949250836	-5176.783344422488	1.1966107283150307	0.35923436164639716	0.7699179878320367	0.07461275650901415	0.34645167570122815	0.7432718905864811	-2.271963045889191
4541000	-5178.643326608172	-5176.1663537930945	-2.4769728150777963	-5176.1663537930945	1.2398536588401756	0.45905735226597455	0.7206375243751022	0.05719957285816386	0.30991114564957506	0.3766272808045699	-2.6309974642132152
4542000	-5178.976942204046	-5177.03080837798	-1.9461338260658405	-5177.03080837798	0.839020073759197	0.4084124143103965	1.0644298065689386	0.08572341702290556	0.30148324137974747	0.7533312639443817	-1.5933422460205566
4543000	-5180.277450957164	-5179.25624251503	-1.0212084421337027	-5179.25624251503	0.7370958975839647	0.293107571160484	1.1206612310396342	0.0639834834366309	0.26027204007747795	0.684902278097661	-1.2183020124273107
4544000	-5182.18442019005	-5179.154880345529	-3.0295398445212953	-5179.154880345529	0.9214366363589711	0.41477506719390156	0.9498549847086954	0.14308264900101816	0.42538409666252447	0.8802791620271171	-2.497236443720017
4545000	-5179.16634404272	-5178.8508665323	-0.31547751042024896	-5178.8508665323	0.9947179216864757	0.22094268450114202	0.9601808542601329	0.05866861893044265	0.23862825329218101	0.3960440006630647	-1.3794104925295017
4546000	-5175.551942463288	-5174.76913248352	-0.782809979768002	-5174.76913248352	0.7862052212280899	0.4927444662851785	1.1289044318886512	0.27317042884738457	0.547681583365857	0.42869353021479073	-0.686535661411073
4547000	-5176.79186947217	-5176.705385006468	-0.08648446570294244	-5176.705385006468	0.8124168158995555	0.6270735329549992	1.1101761343307035	0.3407383868756888	0.45679151297543474	0.28138789964838795	0.05151061680483293
4548000	-5176.494449014859	-5176.044601376576	-0.4498476382836254	-5176.044601376576	0.7076893432100425	0.7398199078247927	1.3503911901625227	0.4755519312554968	0.4598909778120207	0.36360480868027123	0.31582965748197234
4549000	-5176.318949552851	-5173.776451710066	-2.542497842785607	-5173.776451710066	1.2966879792175163	0.7398199078247927	0.7927446169471704	0.4327402117994771	0.6679526612485008	0.4715176608909759	-1.5169315762363895
4550000	-5180.425612772645	-5175.017551102004	-5.408061670640968	-5175.017551102004	0.9599535151903759	0.8719044461177953	1.03457056913525	0.5743245311388886	0.7625652715371839	1.3035394389924195	-2.9441205790534766
4551000	-5180.9561922243	-5174.651720274314	-6.304471949985345	-5174.651720274314	0.9214911323700506	0.6469770914923084	1.0891600954143363	0.30557075256799493	0.4747373041215885	1.874062282911647	-4.203843960028998
4552000	-5177.254877296042	-5174.9239949916255	-2.3308823044164586	-5174.9239949916255	1.3666148603167343	0.43650346379296384	0.7627007576796294	0.1710109122534392	0.39252039422664065	0.7494780471575972	-1.8790374514815351
4553000	-5179.255193763666	-5176.827392407063	-2.427801356603476	-5176.827392407063	1.2207322472462958	0.39079569346728205	0.8748586587439934	0.10877514920947569	0.3077805111608267	0.8403849957543594	-2.0320840892071232
4554000	-5176.387853033645	-5175.834364291941	-0.5534887417045148	-5175.834364291941	1.0573800135141969	0.2387787596040002	0.9107334184862936	0.05511518458662709	0.24474533941453172	0.3135401254599615	-1.7685734317773445
4555000	-5178.409488150037	-5176.481794111421	-1.9276940386158876	-5176.481794111421	0.9105860057704601	0.364055325213619	1.0818794033083103	0.09817542148907445	0.3204412315165514	0.7482257963397503	-1.750784096311799
4556000	-5178.712075387212	-5178.541933651825	-0.17014173538697486	-5178.541933651825	0.7669803973756429	0.3926201661732113	1.1634002967723216	0.194894520963588	0.37116701127316437	0.25107158195312146	-0.9756247141790124
4557000	-5180.440561625155	-5178.356797974014	-2.083763651141488	-5178.356797974014	0.6234497843899062	0.3926201661732113	1.2801616390849628	0.237220492862038	0.4838713201062796	0.7856744513634386	-1.7484421928561036
4558000	-5176.339549398723	-5174.824911867681	-1.5146375310414646	-5174.824911867681	0.6382168586084326	0.41599182154232534	1.2152786857305957	0.3048654054707723	0.5387610157221719	0.5018637590627599	-1.539709856327082
4559000	-5178.531355639355	-5176.892592084551	-1.6387635548038817	-5176.892592084551	0.6404740317896356	0.48832419198905347	1.25458208037532	0.25969706464155956	0.536493745946316	0.3461538279948352	-1.7720714387606977
4560000	-5180.692209901961	-5180.028050067345	-0.664159834615582	-5180.028050067345	0.7698949842742554	0.32338239050271655	1.1123778156655453	0.05637998611467903	0.2433918868050675	0.3803665063909624	-1.3248646950934584
4561000	-5180.703606943975	-5179.1201397670875	-1.583467176886974	-5179.1201397670875	0.9240859254549744	0.13749910705648039	1.0036774259052088	0.026689151881386975	0.16465909361542375	0.18001688642287442	-3.872731926997615
4562000	-5178.461317264331	-5177.378374319493	-1.0829429448381593	-5177.378374319493	0.9371016077968339	0.40149809648006896	1.0957119085994684	0.20818249150549545	0.42828626187244634	0.2860080512265433	-1.7246026955353346
4563000	-5176.193907328142	-5175.24806247239	-0.945844855751856	-5175.24806247239	0.7111275978803787	0.40290255878447584	1.163314627949845	0.1925752204933492	0.4121370924138019	0.556889565735908	-0.9158723542026139
4564000	-5178.445096653266	-5177.963738602306	-0.4813580509599267	-5177.963738602306	0.6026940005210933	0.4384018216247836	1.2601936172431163	0.3933096279766939	0.5903017009995984	0.5011604043360878	-0.4249952398877198
4565000	-5177.542159173307	-5176.66906980228	-0.8730893710261804	-5176.66906980228	0.8289991765644756	0.3565920545225693	1.1725249817728725	0.12482363719096676	0.36371540119526746	0.46721801490657466	-1.1961671721143898
4566000	-5179.867758520819	-5176.86904384145	-2.998714679368824	-5176.86904384145	1.123037771921645	0.3975169100875878	0.744217577475247	0.07188326961648162	0.32944023338555023	0.8191234638183743	-2.60317228498523
4567000	-5178.797940176374	-5176.828540444595	-1.9693997317792324	-5176.828540444595	0.8022062427271585	0.4161555946500704	1.032037131231714	0.07479981031121007	0.30942602904841193	0.6412121744222844	-1.7488302778383833
4568000	-5178.515680481654	-5175.190397235677	-3.3252832459774684	-5175.190397235677	0.9783724490741074	0.5270691789889037	0.8320381489883927	0.09376049145557451	0.38301187655538654	0.7967832993992938	-2.488285826154034
4569000	-5178.84479237943	-5175.860615731764	-2.98417664766617	-5175.860615731764	0.7570773732916893	0.7214200501852577	1.081037485553958	0.14528359851842942	0.39713373747408104	0.3042446066626231	-2.4565099919942655
4570000	-5181.766348957002	-5179.532364374146	-2.2339845828563796	-5179.532364374146	0.8153740398516743	0.542662122671387	1.0867638917584106	0.11419633400172684	0.35775704965335337	0.3421652005202326	-2.1880233372915114
4571000	-5183.853270060663	-5181.695685979511	-2.157584081151735	-5181.695685979511	0.6995854621482733	0.4017807718228743	1.094214473153949	0.145253890817134	0.4320012623771416	0.677114951591662	-1.9363585265228744
4572000	-5178.516793568578	-5175.60623248728	-2.910561081297523	-5175.60623248728	1.0138644778128187	0.4971588603329715	0.8121457199912315	0.03383255326250634	0.2391826679032519	0.3523725970740274	-2.99467462277014
4573000	-5186.2943809677045	-5182.781283371075	-3.5130975966293896	-5182.781283371075	0.8128052008723371	0.5002862723621302	0.9209380945378302	0.18247442554463017	0.5046131947227104	0.9552251766909988	-2.5888769756532186
4574000	-5179.451284160963	-5177.4966212851805	-1.9546628757823958	-5177.4966212851805	0.7757863126140693	0.6069952286875433	1.1469405227534448	0.1597730326188595	0.3937218260652471	0.6254551059730542	-1.085479893400581
4575000	-5182.19136657288	-5179.617948710623	-2.5734178622572266	-5179.617948710623	1.0179005607934486	0.49199654589689734	0.9525513597254132	0.20698252904994272	0.47446227318936485	0.7687721385016829	-1.8957489851475047
4576000	-5179.351563072923	-5178.122190768122	-1.2293723048013012	-5178.122190768122	1.0213172187830577	0.2550324822388484	0.9067491847253328	0.03583886401516079	0.20977639513467866	0.6004968800480387	-1.721747793699541
4577000	-5179.778854516027	-5176.326938290758	-3.4519162252693745	-5176.326938290758	1.1505366940576505	0.5104432995294963	0.7796486171954169	0.07568016461228937	0.3948224129530391	0.3785674593148607	-3.417398762279511
4578000	-5186.326571503588	-5181.712482243845	-4.614089259742736	-5181.712482243845	1.2579248171524295	0.5204822063374605	0.8302529677239132	0.07325503602345035	0.3455772433292323	1.1206646858590104	-3.459035267606024
4579000	-5178.960971789437	-5175.323365382231	-3.637606407206317	-5175.323365382231	0.986465234030433	0.5520955277588381	0.8560269580538988	0.08871687361965543	0.3645373602212304	0.8759805317206281	-2.6189590861753103
4580000	-5183.394361748697	-5179.668661781551	-3.7256999671455855	-5179.668661781551	1.061813187815603	0.6347700409889183	0.8093861009748042	0.06642635996604994	0.34269192148244515	0.3866471533627127	-3.2441568853575973
4581000	-5179.805096784642	-5176.052376089091	-3.752720695550704	-5176.052376089091	1.0785424893415057	0.6347700409889183	0.8150988503553893	0.29903944765882196	0.5929717358407677	0.6266733840503188	-2.7882646561526663
4582000	-5180.2349995643945	-5176.593383994527	-3.641615569867553	-5176.593383994527	1.1346076286055815	0.5450585403832047	0.8228993064506303	0.11154876773248897	0.4300843323236152	0.7602403626792535	-2.7890096809457563
